,Y,1,X1,X2
130,0.0,1.0,-0.7699160744453164,0.0
131,3.0,1.0,0.5392491912918173,1.0
132,2.0,1.0,-0.6743326606573761,0.0
133,1.0,1.0,0.03183055827435118,0.0
134,5.0,1.0,-0.635846078378881,1.0
135,0.0,1.0,0.6764332949464997,0.0
136,3.0,1.0,0.5765908166149409,0.0
137,0.0,1.0,-0.20829875557799488,0.0
138,6.0,1.0,0.3960067126616453,1.0
139,4.0,1.0,-1.0930615087305058,0.0
140,6.0,1.0,-1.4912575927056055,1.0
141,1.0,1.0,0.4393917012645369,1.0
142,1.0,1.0,0.16667349537252904,0.0
143,1.0,1.0,0.6350314368921064,0.0
144,2.0,1.0,2.383144774863942,1.0
145,1.0,1.0,0.9444794869904138,1.0
146,6.0,1.0,-0.9128222254441586,1.0
147,1.0,1.0,1.117016288095853,0.0
148,6.0,1.0,-1.3159074105115212,1.0
149,1.0,1.0,-0.461584604814709,1.0
150,4.0,1.0,-0.06824160532463124,1.0
151,2.0,1.0,1.7133427216493666,1.0
152,4.0,1.0,-0.7447548220484399,0.0
153,0.0,1.0,-0.8264385386590144,0.0
154,6.0,1.0,-0.0984525244254323,1.0
155,5.0,1.0,-0.6634782863621074,1.0
156,1.0,1.0,1.126635922106507,1.0
157,1.0,1.0,-1.0799315083634233,0.0
158,1.0,1.0,-1.1474686524111024,0.0
159,0.0,1.0,-0.43782004474443403,0.0
160,0.0,1.0,-0.4980324506923049,0.0
161,1.0,1.0,1.9295320538169858,0.0
162,0.0,1.0,0.9494208069257608,0.0
163,4.0,1.0,0.0875512413851909,1.0
164,2.0,1.0,-1.225435518830168,1.0
165,1.0,1.0,0.8443629764015471,1.0
166,3.0,1.0,-1.0002153473895647,1.0
167,2.0,1.0,-1.5447710967776116,1.0
168,3.0,1.0,1.1880297923523018,1.0
169,5.0,1.0,0.3169426119248496,1.0
170,0.0,1.0,0.920858823780819,1.0
171,1.0,1.0,0.3187276529430212,1.0
172,4.0,1.0,0.8568306119026912,1.0
173,3.0,1.0,-0.6510255933001469,1.0
174,1.0,1.0,-1.0342428417844647,0.0
175,1.0,1.0,0.681594518281627,1.0
176,0.0,1.0,-0.8034096641738411,1.0
177,6.0,1.0,-0.6895497777502005,1.0
178,0.0,1.0,-0.45553250351734315,0.0
179,4.0,1.0,0.01747915902505673,1.0
180,2.0,1.0,-0.35399391125348395,0.0
181,6.0,1.0,-1.3749512934180188,1.0
182,1.0,1.0,-0.6436184028328905,0.0
183,6.0,1.0,-2.2234031522244266,1.0
184,0.0,1.0,0.6252314510271875,0.0
185,5.0,1.0,-1.6020576556067476,1.0
186,6.0,1.0,-1.1043833394284506,1.0
187,1.0,1.0,0.052165079260974405,1.0
188,6.0,1.0,-0.7395629963913133,1.0
189,2.0,1.0,1.5430145954067358,1.0
190,2.0,1.0,-1.2928569097234486,0.0
191,4.0,1.0,0.26705086934918293,1.0
192,3.0,1.0,-0.0392828182274956,1.0
193,6.0,1.0,-1.1680934977411974,1.0
194,6.0,1.0,0.5232766605317537,1.0
195,2.0,1.0,-0.1715463312222481,1.0
196,0.0,1.0,0.7717905512136674,0.0
197,5.0,1.0,0.8235041539637314,1.0
198,1.0,1.0,2.16323594928069,0.0
199,0.0,1.0,1.336527949436392,1.0
200,2.0,1.0,-0.3691818379424436,0.0
201,6.0,1.0,-0.2393791775759264,1.0
202,6.0,1.0,1.0996595958871132,1.0
203,2.0,1.0,0.6552637307225978,1.0
204,4.0,1.0,0.640131526097592,1.0
205,0.0,1.0,-1.6169560443108344,0.0
206,1.0,1.0,-0.024326124398935636,0.0
207,2.0,1.0,-0.7380309092056887,1.0
208,6.0,1.0,0.27992459904323824,1.0
209,0.0,1.0,-0.09815038964295794,0.0
210,0.0,1.0,0.9101789080925919,0.0
211,2.0,1.0,0.31721821519130206,1.0
212,3.0,1.0,0.7863279621089762,1.0
213,6.0,1.0,-0.46641909673594306,1.0
214,2.0,1.0,-0.9444462559182504,0.0
215,1.0,1.0,-0.41004969320254847,1.0
216,1.0,1.0,-0.017020413861440594,0.0
217,2.0,1.0,0.3791517355550818,1.0
218,2.0,1.0,2.259308950690852,0.0
219,3.0,1.0,-0.04225715166064269,1.0
220,6.0,1.0,-0.955945000492777,1.0
221,3.0,1.0,-0.34598177569938643,0.0
222,0.0,1.0,-0.4635959746460942,0.0
223,1.0,1.0,0.4814814737734622,0.0
224,5.0,1.0,-1.5407970144446248,1.0
225,4.0,1.0,0.06326199420033171,1.0
226,0.0,1.0,0.1565065379653756,0.0
227,1.0,1.0,0.23218103620027578,1.0
228,1.0,1.0,-0.5973160689653627,0.0
229,5.0,1.0,-0.237921729736007,0.0
230,3.0,1.0,-1.4240609089825316,0.0
231,0.0,1.0,-0.49331988336219407,0.0
232,0.0,1.0,-0.5428614760167177,0.0
233,2.0,1.0,0.4160500462614255,0.0
234,3.0,1.0,-1.1561824318219127,0.0
235,0.0,1.0,0.7811981017099934,1.0
236,1.0,1.0,1.4944845444913688,1.0
237,6.0,1.0,-2.0699850250135325,1.0
238,5.0,1.0,0.42625873077810095,1.0
239,0.0,1.0,0.6769080350302455,0.0
240,2.0,1.0,-0.637437025552229,0.0
241,4.0,1.0,-0.39727181432879766,0.0
242,6.0,1.0,-0.13288057758695562,1.0
243,3.0,1.0,-0.2977908794017283,0.0
244,6.0,1.0,-0.3090129690471222,1.0
245,1.0,1.0,-1.6760038063299767,1.0
246,2.0,1.0,1.15233156478312,0.0
247,1.0,1.0,1.079618592036821,1.0
248,1.0,1.0,-0.8133642592042029,0.0
249,4.0,1.0,-1.466424327802514,1.0
250,0.0,1.0,0.5210648764527586,0.0
251,0.0,1.0,-0.5757879698130661,0.0
252,6.0,1.0,0.14195316332077967,1.0
253,1.0,1.0,-0.3193284171450952,0.0
254,6.0,1.0,0.6915387510701866,1.0
255,3.0,1.0,0.6947491436560059,1.0
256,1.0,1.0,-0.7255973784635843,0.0
257,6.0,1.0,-1.3833639553950554,0.0
258,3.0,1.0,-1.582938397335082,1.0
259,5.0,1.0,0.6103793791072052,1.0
260,1.0,1.0,-1.188859257784029,0.0
261,1.0,1.0,-0.5068163542986875,0.0
262,0.0,1.0,-0.5963140384505081,0.0
263,2.0,1.0,-0.05256729626954629,1.0
264,2.0,1.0,-1.936279805846507,0.0
265,2.0,1.0,0.18877859679382855,1.0
266,1.0,1.0,0.5238910238342056,0.0
267,1.0,1.0,0.08842208704466141,1.0
268,6.0,1.0,-0.3108861716984717,1.0
269,5.0,1.0,0.09740016626878341,1.0
270,3.0,1.0,0.3990463456401302,0.0
271,2.0,1.0,-2.77259275642665,0.0
272,2.0,1.0,1.9559123082506942,0.0
273,5.0,1.0,0.39009332268792646,1.0
274,0.0,1.0,-0.65240858238702,0.0
275,0.0,1.0,-0.3909533751876011,0.0
276,4.0,1.0,0.49374177734918845,0.0
277,6.0,1.0,-0.11610393903436653,1.0
278,4.0,1.0,-2.0306844677814944,0.0
279,1.0,1.0,2.0644928613593194,1.0
280,4.0,1.0,-0.11054065723247261,0.0
281,2.0,1.0,1.0201727117157997,1.0
282,3.0,1.0,-0.6920498477843912,0.0
283,2.0,1.0,1.5363770542457977,1.0
284,1.0,1.0,0.28634368889227957,0.0
285,1.0,1.0,0.6088438344754508,0.0
286,6.0,1.0,-1.0452533661469547,1.0
287,4.0,1.0,1.2111452896827009,1.0
288,6.0,1.0,0.6898181645347884,1.0
289,4.0,1.0,1.3018462295649984,1.0
290,2.0,1.0,-0.6280875596415789,0.0
291,3.0,1.0,-0.4810271184607877,0.0
292,0.0,1.0,2.303916697683942,0.0
293,6.0,1.0,-1.0600158227215473,1.0
294,1.0,1.0,-0.13594970067832082,0.0
295,0.0,1.0,1.1368913626026953,0.0
296,0.0,1.0,0.0977249677148556,0.0
297,5.0,1.0,0.5829536797532936,1.0
298,0.0,1.0,-0.3994490292628752,0.0
299,1.0,1.0,0.37005588784751875,0.0
300,6.0,1.0,-1.3065268517353166,1.0
301,2.0,1.0,1.658130679618188,0.0
302,0.0,1.0,-0.11816404512856976,1.0
303,0.0,1.0,-0.6801782039968504,0.0
304,0.0,1.0,0.6663830820319143,0.0
305,6.0,1.0,-0.4607197873885533,1.0
306,6.0,1.0,-1.3342584714027534,0.0
307,2.0,1.0,-1.3467175057975553,0.0
308,2.0,1.0,0.6937731526901325,0.0
309,6.0,1.0,-0.1595734381462669,1.0
310,1.0,1.0,-0.13370155966843916,0.0
311,0.0,1.0,1.0777438059762627,0.0
312,3.0,1.0,-1.1268258087567435,0.0
313,6.0,1.0,-0.7306777528648248,1.0
314,4.0,1.0,-0.38487980918127546,0.0
315,6.0,1.0,0.094351589317074,0.0
316,1.0,1.0,-0.042171451290578935,0.0
317,6.0,1.0,-0.2868871923899076,1.0
318,4.0,1.0,-0.0616264020956474,0.0
319,3.0,1.0,-0.10730527629117469,0.0
320,4.0,1.0,-0.7196043885517929,1.0
321,4.0,1.0,-0.8129929885540773,1.0
322,0.0,1.0,0.2745163577239395,0.0
323,3.0,1.0,-0.8909150829955279,0.0
324,6.0,1.0,-1.1573552591908536,1.0
325,2.0,1.0,-0.3122922511256933,0.0
326,4.0,1.0,-0.1576670161638159,1.0
327,6.0,1.0,2.2567234972982093,1.0
328,5.0,1.0,-0.7047002758562337,0.0
329,2.0,1.0,0.9432607249694948,0.0
330,6.0,1.0,0.7471883342046318,1.0
331,1.0,1.0,-1.188944955203736,1.0
332,6.0,1.0,0.7732529774025997,1.0
333,2.0,1.0,-1.1838806401933177,0.0
334,2.0,1.0,-2.659172237996741,0.0
335,2.0,1.0,0.6063195243593807,1.0
336,5.0,1.0,-1.7558905834377194,1.0
337,0.0,1.0,0.45093446180591484,0.0
338,2.0,1.0,-0.6840108977372166,1.0
339,0.0,1.0,1.6595507961898721,1.0
340,2.0,1.0,1.068509399316009,1.0
341,6.0,1.0,-0.45338580385138766,1.0
342,0.0,1.0,-0.6878376110286823,0.0
343,2.0,1.0,-1.2140774030941206,0.0
344,6.0,1.0,-0.4409226322925914,1.0
345,0.0,1.0,-0.2803554951845091,0.0
346,0.0,1.0,-0.3646935443916854,0.0
347,5.0,1.0,0.15670385527236397,1.0
348,6.0,1.0,0.5785214977288784,1.0
349,4.0,1.0,0.349654456993174,1.0
350,3.0,1.0,-0.764143923906443,1.0
351,3.0,1.0,-1.4377914738015785,0.0
352,6.0,1.0,1.3645318481024713,1.0
353,5.0,1.0,-0.6894491845499376,1.0
354,3.0,1.0,-0.6522935999350191,0.0
355,6.0,1.0,-0.5211893123011109,1.0
356,4.0,1.0,-1.8430695501566485,1.0
357,1.0,1.0,-0.4779740040404867,0.0
358,1.0,1.0,-0.47965581400794766,0.0
359,3.0,1.0,0.6203582983435125,1.0
360,0.0,1.0,0.698457149107336,0.0
361,4.0,1.0,0.00377088908626934,1.0
362,3.0,1.0,0.9318483741143037,0.0
363,0.0,1.0,0.339964983801262,0.0
364,2.0,1.0,-0.01568211160255477,1.0
365,0.0,1.0,0.16092816829822298,0.0
366,4.0,1.0,-0.19065349358139935,0.0
367,2.0,1.0,-0.3948495140334503,1.0
368,0.0,1.0,-0.26773353689396645,1.0
369,3.0,1.0,-1.1280113314700069,0.0
370,3.0,1.0,0.280441705316296,0.0
371,2.0,1.0,-0.9931236109295807,0.0
372,0.0,1.0,0.8416312640736364,0.0
373,6.0,1.0,-0.24945858016094885,1.0
374,1.0,1.0,0.04949498165009074,0.0
375,6.0,1.0,0.49383677628095635,1.0
376,3.0,1.0,0.6433144650629279,0.0
377,1.0,1.0,-1.5706234086334527,0.0
378,2.0,1.0,-0.20690367616397173,1.0
379,2.0,1.0,0.8801789120807822,0.0
380,6.0,1.0,-1.6981058194322545,1.0
381,6.0,1.0,0.3872804753950634,1.0
382,2.0,1.0,-2.2555642294021894,0.0
383,0.0,1.0,-1.0225068436356035,0.0
384,0.0,1.0,0.0386305518401881,1.0
385,2.0,1.0,-1.6567151023219537,0.0
386,5.0,1.0,-0.9855107376841507,1.0
387,2.0,1.0,-1.4718350074635869,0.0
388,6.0,1.0,1.6481349322075596,1.0
389,4.0,1.0,0.16422775548733395,1.0
390,1.0,1.0,0.5672902778526694,0.0
391,5.0,1.0,-0.2226751005151545,1.0
392,0.0,1.0,-0.35343174875719907,1.0
393,3.0,1.0,-1.6164741886510325,1.0
394,1.0,1.0,-0.2918373627478628,1.0
395,2.0,1.0,-0.7614922118116233,0.0
396,0.0,1.0,0.8579239242923363,0.0
397,0.0,1.0,1.1411018666575734,0.0
398,0.0,1.0,1.4665787155741776,0.0
399,3.0,1.0,0.852551939461232,1.0
400,6.0,1.0,-0.5986539369229861,1.0
401,4.0,1.0,-1.1158969859603944,1.0
402,1.0,1.0,0.7666631816450861,1.0
403,1.0,1.0,0.3562928174722889,1.0
404,6.0,1.0,-1.7685384506770307,1.0
405,1.0,1.0,0.35548179274376907,1.0
406,2.0,1.0,0.8145198224878663,0.0
407,1.0,1.0,0.058925589181629955,0.0
408,6.0,1.0,-0.18505367100934153,1.0
409,0.0,1.0,-0.8076484876163557,0.0
410,1.0,1.0,-1.4465346995633879,0.0
411,0.0,1.0,0.8002979493400275,0.0
412,1.0,1.0,-0.3091144447717088,0.0
413,2.0,1.0,-0.23346666154369272,0.0
414,0.0,1.0,1.7327211869191332,0.0
415,6.0,1.0,0.6845011068591904,1.0
416,1.0,1.0,0.3708250012811021,0.0
417,2.0,1.0,0.14206180518723566,0.0
418,2.0,1.0,1.5199948607657727,0.0
419,3.0,1.0,1.7195893074161945,1.0
420,5.0,1.0,0.9295051114795281,1.0
421,0.0,1.0,0.5822245913979243,0.0
422,0.0,1.0,-2.0946030712061448,1.0
423,5.0,1.0,0.12372191423350658,0.0
424,3.0,1.0,-0.130106954193704,1.0
425,4.0,1.0,0.09395322938556872,1.0
426,2.0,1.0,0.9430460873225178,0.0
427,6.0,1.0,-2.7396771671895563,1.0
428,4.0,1.0,-0.5693120534701851,1.0
429,5.0,1.0,0.26990435494076137,1.0
430,1.0,1.0,-0.4668455460527625,0.0
431,5.0,1.0,-1.4169061131262595,1.0
432,2.0,1.0,0.8689634868967954,0.0
433,1.0,1.0,0.27687190584612803,0.0
434,0.0,1.0,-0.9711045704444846,0.0
435,1.0,1.0,0.3148172045158238,0.0
436,1.0,1.0,0.8215857120497958,0.0
437,1.0,1.0,0.005292646299360854,0.0
438,3.0,1.0,0.8005648034309968,0.0
439,0.0,1.0,0.07826017516166135,1.0
440,6.0,1.0,-0.39522898265435435,1.0
441,0.0,1.0,-1.159420516399913,0.0
442,3.0,1.0,-0.08593076697161273,0.0
443,1.0,1.0,0.19429293804577166,0.0
444,2.0,1.0,0.8758327615873309,1.0
445,5.0,1.0,-0.11510746848722672,1.0
446,2.0,1.0,0.4574156062209908,0.0
447,3.0,1.0,-0.9646120137337284,0.0
448,4.0,1.0,-0.7826291558275251,0.0
449,1.0,1.0,-0.11038929902688775,0.0
450,5.0,1.0,-1.0546284639850139,0.0
451,6.0,1.0,0.8202478373246812,1.0
452,0.0,1.0,0.4631303293186071,1.0
453,1.0,1.0,0.2790957643924534,0.0
454,0.0,1.0,0.33890412521594454,0.0
455,1.0,1.0,2.0210435614847975,1.0
456,3.0,1.0,-0.46886418796679563,0.0
457,3.0,1.0,-2.201441285500558,1.0
458,2.0,1.0,0.1993001968964652,1.0
459,0.0,1.0,-0.050603540961665895,0.0
460,2.0,1.0,-0.5175190425104033,0.0
461,6.0,1.0,-0.9788298593587699,1.0
462,1.0,1.0,-0.43918952180214793,0.0
463,4.0,1.0,0.18133842921782128,1.0
464,0.0,1.0,-0.5028167006425383,0.0
465,0.0,1.0,2.4124536795437486,1.0
466,5.0,1.0,-0.960504381633148,1.0
467,1.0,1.0,-0.7931173627076716,0.0
468,1.0,1.0,-2.2886200400145285,0.0
469,0.0,1.0,0.251484415021537,0.0
470,6.0,1.0,-2.01640662779976,1.0
471,0.0,1.0,-0.5394546333745014,0.0
472,3.0,1.0,-0.27567053456055696,0.0
473,6.0,1.0,-0.7097279658468882,1.0
474,0.0,1.0,1.738872677454511,0.0
475,3.0,1.0,0.9943943913154989,0.0
476,1.0,1.0,1.3191368763015756,0.0
477,4.0,1.0,-0.8824188185499185,0.0
478,2.0,1.0,1.1285940645145685,0.0
479,1.0,1.0,0.4960009463439622,1.0
480,3.0,1.0,0.7714059486768455,1.0
481,5.0,1.0,1.0294388287827672,1.0
482,3.0,1.0,-0.9087632459590531,1.0
483,1.0,1.0,-0.4243176209779015,0.0
484,1.0,1.0,0.8625960113284511,0.0
485,3.0,1.0,-2.655619092974933,0.0
486,4.0,1.0,1.5133280825732052,1.0
487,1.0,1.0,0.553132064207584,0.0
488,1.0,1.0,-0.045703960660234855,0.0
489,3.0,1.0,0.2205076557571733,0.0
490,4.0,1.0,-1.0299352833089765,0.0
491,6.0,1.0,-0.34994336458910474,1.0
492,1.0,1.0,1.1002843382203737,0.0
493,5.0,1.0,1.2980219723262212,1.0
494,2.0,1.0,2.6962240525635797,0.0
495,6.0,1.0,-0.07392466628041514,1.0
496,6.0,1.0,-0.6585529668050037,1.0
497,1.0,1.0,-0.5142339659399888,1.0
498,3.0,1.0,-1.0180418752873648,0.0
499,1.0,1.0,-0.07785475594085076,0.0
500,1.0,1.0,0.38273243001226814,0.0
501,2.0,1.0,-0.03424228053195387,0.0
502,0.0,1.0,1.0963468456657985,0.0
503,0.0,1.0,-0.23421580134453654,0.0
504,2.0,1.0,-0.3474506524985633,0.0
505,0.0,1.0,-0.5812684768603252,0.0
506,3.0,1.0,-1.6326345262344952,0.0
507,5.0,1.0,-1.567767724308454,1.0
508,0.0,1.0,-1.1791579306376878,0.0
509,2.0,1.0,1.3014280716647608,0.0
510,1.0,1.0,0.8952602728899299,1.0
511,1.0,1.0,1.3749640663929898,0.0
512,4.0,1.0,-1.3322116545945017,0.0
513,4.0,1.0,-1.9686246897860202,1.0
514,4.0,1.0,-0.6600563201340829,1.0
515,3.0,1.0,0.175818953296028,0.0
516,6.0,1.0,0.4986902749098275,1.0
517,0.0,1.0,1.0479721559680528,0.0
518,3.0,1.0,0.2842796708072146,1.0
519,0.0,1.0,1.7426687806556311,1.0
520,0.0,1.0,-0.22260568094832048,0.0
521,4.0,1.0,-0.9130792180417964,1.0
522,2.0,1.0,-1.6812182154944335,0.0
523,1.0,1.0,-0.8889713580954499,0.0
524,0.0,1.0,0.242117960985123,0.0
525,6.0,1.0,-0.8887202573536308,1.0
526,0.0,1.0,0.9367424635352571,1.0
527,2.0,1.0,1.412327706037443,1.0
528,6.0,1.0,-2.369586905226603,1.0
529,6.0,1.0,0.8640523004976479,1.0
530,6.0,1.0,-2.2396040586617367,1.0
531,1.0,1.0,0.4014990550902875,1.0
532,4.0,1.0,1.2248705641936597,1.0
533,3.0,1.0,0.06485610634357618,0.0
534,6.0,1.0,-1.2796891732042395,1.0
535,6.0,1.0,-0.5854312042777726,0.0
536,1.0,1.0,-0.2616454457109007,0.0
537,1.0,1.0,-0.18224478378994294,0.0
538,0.0,1.0,-0.20289684076666706,0.0
539,3.0,1.0,-0.1098827793093138,1.0
540,0.0,1.0,0.2134800489101689,0.0
541,3.0,1.0,-1.2085736537332212,0.0
542,5.0,1.0,-0.2420198298702195,0.0
543,1.0,1.0,1.5182611703557054,1.0
544,6.0,1.0,-0.38464542314251776,1.0
545,6.0,1.0,-0.4438360931551978,1.0
546,0.0,1.0,1.0781973037142378,0.0
547,6.0,1.0,-2.5591846663440965,1.0
548,6.0,1.0,1.1813786012882859,1.0
549,3.0,1.0,-0.6319037580051673,0.0
550,6.0,1.0,0.16392857245258663,1.0
551,6.0,1.0,0.09632135592119682,1.0
552,0.0,1.0,0.9424681192203938,0.0
553,1.0,1.0,-0.2675947462353477,0.0
554,2.0,1.0,-0.6780257815644504,0.0
555,0.0,1.0,1.2978457906510987,0.0
556,6.0,1.0,-2.36417381714118,1.0
557,0.0,1.0,0.02033418170524325,0.0
558,4.0,1.0,-1.3479254226291204,1.0
559,5.0,1.0,-0.761573388256559,1.0
560,0.0,1.0,2.011256681463137,1.0
561,4.0,1.0,-0.044595426455857026,0.0
562,1.0,1.0,0.19506969715138117,1.0
563,5.0,1.0,-1.7815628557055914,0.0
564,6.0,1.0,-0.7290446587946957,1.0
565,0.0,1.0,0.19655740072878491,0.0
566,1.0,1.0,0.3547576931132181,0.0
567,0.0,1.0,0.6168865543932788,0.0
568,0.0,1.0,0.008627898917576322,1.0
569,5.0,1.0,0.5270042084546597,1.0
570,1.0,1.0,0.453781912635684,0.0
571,3.0,1.0,-1.8297404110045314,1.0
572,3.0,1.0,0.03700572191014953,0.0
573,2.0,1.0,0.7679024077327037,1.0
574,4.0,1.0,0.5898798207345195,1.0
575,6.0,1.0,-0.3638588099707899,1.0
576,2.0,1.0,-0.8056265075393678,1.0
577,1.0,1.0,-1.1183119243216322,1.0
578,0.0,1.0,-0.13105401154141233,0.0
579,0.0,1.0,1.133079879559722,0.0
580,6.0,1.0,-1.951804101481602,1.0
581,0.0,1.0,-0.659891729729498,0.0
582,3.0,1.0,-1.139802455426774,0.0
583,2.0,1.0,0.7849575212405001,1.0
584,6.0,1.0,-0.5543096265713009,1.0
585,1.0,1.0,-0.4706376581547914,1.0
586,4.0,1.0,-0.216949569936649,0.0
587,3.0,1.0,0.4453932508947973,1.0
588,5.0,1.0,-0.39238899814963674,1.0
589,6.0,1.0,-3.0461430547999266,0.0
590,3.0,1.0,0.5433118913875197,1.0
591,1.0,1.0,0.43904295767204254,0.0
592,0.0,1.0,-0.21954102833121325,0.0
593,3.0,1.0,-1.0840366206719345,1.0
594,1.0,1.0,0.3517801106813583,0.0
595,1.0,1.0,0.37923553353558676,1.0
596,4.0,1.0,-0.4700328827008748,1.0
